"image_id","status","n_brain_px","mean_brain","sd_brain","error_msg"
"image_00742","OK",6841,0.284892559567315,0.112587960228622,NA
"image_00743","OK",6983,0.281568683609775,0.110279929003614,NA
"image_00744","OK",6954,0.305939732810006,0.118329361480345,NA
"image_00745","OK",8020,0.210854603686861,0.0844987853262358,NA
"image_00746","OK",6915,0.304647611756199,0.115048539297783,NA
"image_00747","OK",6576,0.282591926673346,0.107597739167647,NA
"image_00748","OK",7312,0.265920109838246,0.0894995325865486,NA
"image_00749","OK",7299,0.268557605258846,0.0888927777134272,NA
"image_00750","OK",7456,0.311224937936548,0.1022418637992,NA
"image_00751","OK",7113,0.29695365844918,0.100090138653517,NA
"image_00752","OK",6360,0.310154612159329,0.108698554680862,NA
"image_00753","OK",5985,0.314033777253591,0.109403413440499,NA
"image_00754","OK",5666,0.271218240208191,0.0922522210583552,NA
"image_00755","OK",5298,0.30838033590182,0.10360962460304,NA
"image_00756","OK",7685,0.261530355798793,0.104405238239486,NA
"image_00757","OK",5016,0.358278606498421,0.112417239776083,NA
"image_00758","OK",7398,0.256651373715207,0.0929869948130611,NA
"image_00759","OK",7213,0.262186330237072,0.0966348180812648,NA
"image_00760","OK",7087,0.230752385616304,0.0885672619975324,NA
"image_00761","OK",6740,0.303515011345785,0.112862588082415,NA
"image_00762","OK",6527,0.288418995604983,0.108817453670639,NA
"image_00763","OK",6263,0.28324770751347,0.101925558690397,NA
"image_00764","OK",5688,0.33406276716031,0.119488439872854,NA
"image_00765","OK",7601,0.277497155946973,0.104191125725844,NA
"image_00766","OK",7916,0.242213709637468,0.0914879157812634,NA
"image_00767","OK",8568,0.206364996979184,0.076504801635371,NA
"image_00768","OK",7908,0.291656004839973,0.106762430192768,NA
"image_00769","OK",6318,0.336272492536109,0.131583944709477,NA
"image_00770","OK",6534,0.305796077231015,0.114716319533747,NA
"image_00771","OK",7021,0.265844343719542,0.101573658407188,NA
"image_00772","OK",5364,0.32645048325072,0.12058990636155,NA
"image_00773","OK",5876,0.293840347575381,0.110211247529432,NA
"image_00774","OK",6635,0.272842029049751,0.104639768859523,NA
"image_00775","OK",6758,0.27501929448903,0.108470657487002,NA
"image_00776","OK",7001,0.310932891939807,0.12613191805463,NA
"image_00777","OK",7124,0.315970456121809,0.126561235107087,NA
"image_00778","OK",5845,0.327150740535735,0.132950443788716,NA
"image_00779","OK",8913,0.245257863046486,0.0877425857203803,NA
"image_00780","OK",7235,0.311043809368945,0.121766448698025,NA
"image_00781","OK",7145,0.301840996720592,0.115338888725769,NA
"image_00782","OK",7291,0.314178506404619,0.119099954535386,NA
"image_00783","OK",5816,0.305392831135205,0.131938212540337,NA
"image_00784","OK",6034,0.301971020426732,0.135441689568582,NA
"image_00785","OK",6341,0.327886830493118,0.134763555400402,NA
"image_00786","OK",6526,0.3284403862679,0.140466962396055,NA
"image_00787","OK",6373,0.341441374918083,0.146403446680042,NA
"image_00788","OK",6337,0.256836135116821,0.106427548184067,NA
"image_00789","OK",6772,0.288182018229619,0.10500791118438,NA
"image_00790","OK",8563,0.278380309264895,0.103926966843741,NA
"image_00791","OK",6651,0.296422622574816,0.113117462410154,NA
"image_00792","OK",6873,0.297988862357106,0.114884041321261,NA
"image_00793","OK",6707,0.26215557640978,0.105400980905683,NA
"image_00794","OK",6159,0.279621246127936,0.102356829707072,NA
"image_00795","OK",5378,0.278500463033856,0.106025591862319,NA
"image_00796","OK",5787,0.291909858811332,0.109811421143099,NA
"image_00797","OK",6029,0.272178587805996,0.107867359925619,NA
"image_00798","OK",6368,0.31499131687851,0.11901682430739,NA
"image_00799","OK",5900,0.301690594882021,0.117158842575489,NA
"image_00800","OK",5503,0.322871303709563,0.130881381796408,NA
"image_00801","OK",8439,0.294205358408324,0.10085598982538,NA
"image_00802","OK",6144,0.304144007863562,0.0619633314660633,NA
"image_00803","OK",5816,0.259882642878334,0.0645376944379016,NA
"image_00804","OK",5452,0.348906679326169,0.0753603205790286,NA
"image_00805","OK",4906,0.231836366833729,0.0604054039302503,NA
"image_00806","OK",4299,0.326499550739114,0.0662999384981497,NA
"image_00807","OK",5638,0.2176670561804,0.0866870035185,NA
"image_00808","OK",6750,0.247401307189542,0.0706946163495794,NA
"image_00809","OK",8506,0.279276104987022,0.104729430111459,NA
"image_00810","OK",8774,0.257503676191242,0.0927640520916528,NA
"image_00811","OK",8815,0.22407427179607,0.0842313717888889,NA
"image_00812","OK",7937,0.357529144957718,0.121810356811228,NA
"image_00813","OK",9411,0.281693200072506,0.105113737357011,NA
"image_00814","OK",7895,0.292736157160774,0.113184876576878,NA
"image_00815","OK",7274,0.301325429814488,0.121007711053578,NA
"image_00816","OK",5988,0.2980650844172,0.121962816413787,NA
"image_00817","OK",7775,0.289833806191287,0.116843626832395,NA
"image_00818","OK",7687,0.301673821603573,0.112151205367994,NA
"image_00819","OK",7490,0.335642686981335,0.12060089212033,NA
"image_00820","OK",7133,0.334425742819208,0.113081773778398,NA
"image_00821","OK",10588,0.295964447358089,0.0937703405600928,NA
"image_00822","OK",10861,0.288157483783496,0.090153834110537,NA
"image_00823","OK",8426,0.266072799877131,0.0974550937051182,NA
"image_00824","OK",8890,0.31927876662476,0.107106345636032,NA
"image_00825","OK",6867,0.311543842817453,0.109659784627283,NA
"image_00826","OK",6094,0.298841837358508,0.0985507956641273,NA
"image_00827","OK",5260,0.39119212704093,0.129666039003438,NA
"image_00828","OK",6765,0.300871701230381,0.114036851158657,NA
"image_00829","OK",6872,0.299641340820379,0.10355854451864,NA
"image_00830","OK",5290,0.387321620519663,0.131210653490001,NA
"image_00831","OK",5722,0.345973915606089,0.123073914864365,NA
"image_00832","OK",6099,0.358333735199277,0.127713444177226,NA
"image_00833","OK",6552,0.324184203595968,0.114258413922442,NA
"image_00834","OK",6411,0.291642887072159,0.103825936157813,NA
"image_00835","OK",5689,0.327637442742961,0.125118990548443,NA
"image_00836","OK",5610,0.316022683583237,0.119237584233472,NA
"image_00837","OK",5514,0.330626320168982,0.117821376560228,NA
"image_00838","OK",5823,0.389114666989928,0.136077015843009,NA
"image_00839","OK",5359,0.379163876784153,0.126953703033429,NA
"image_00840","OK",5139,0.348318700899313,0.113870205827386,NA
"image_00841","OK",4773,0.406429343159849,0.125493964070644,NA
"image_00842","OK",4167,0.461142402725429,0.142788377596166,NA
"image_00843","OK",5506,0.381936639530494,0.139412103492383,NA
"image_00844","OK",5644,0.334603118355776,0.124497230840497,NA
"image_00845","OK",4105,0.385623940197273,0.142555901625512,NA
"image_00846","OK",3401,0.421593994845807,0.1477109873332,NA
"image_00847","OK",5901,0.29611863725324,0.108550398467343,NA
"image_00848","OK",5621,0.316566900732896,0.117904238089587,NA
"image_00849","OK",6327,0.380070008088584,0.135935995953135,NA
"image_00850","OK",5360,0.326372549019608,0.116738783459906,NA
"image_00851","OK",4954,0.384607407759228,0.128171705970147,NA
"image_00852","OK",4987,0.327125428073776,0.113468939089348,NA
"image_00853","OK",4772,0.403171482339793,0.138119329271704,NA
"image_00854","OK",4643,0.333912108888354,0.117318668661457,NA
"image_00855","OK",4958,0.347799950960618,0.131659981886459,NA
"image_00856","OK",5246,0.326589633184574,0.130094407549416,NA
"image_00857","OK",6475,0.38075584828526,0.128473453653668,NA
"image_00858","OK",6158,0.352120468193773,0.124515347228563,NA
"image_00859","OK",5881,0.343966779025843,0.120383308355059,NA
"image_00860","OK",6711,0.364160830477326,0.129751720730975,NA
"image_00861","OK",5811,0.322225259059053,0.112576669704186,NA
"image_00862","OK",4343,0.333378255746231,0.122147175708195,NA
"image_00863","OK",4519,0.341394504250029,0.128104906880727,NA
"image_00864","OK",5150,0.319339044355606,0.11979597145859,NA
"image_00865","OK",5695,0.285522043760437,0.107146473266187,NA
"image_00866","OK",4611,0.359845807765744,0.135152310863224,NA
"image_00867","OK",4004,0.444879385320562,0.163009636809242,NA
"image_00868","OK",3236,0.468071511670181,0.157989688468304,NA
"image_00869","OK",5746,0.318063546337435,0.121530518067555,NA
"image_00870","OK",5734,0.345342709808025,0.127853831789991,NA
"image_00871","OK",6922,0.35500733665324,0.126008170932802,NA
"image_00872","OK",5491,0.34524694598291,0.118602610810199,NA
"image_00873","OK",5221,0.42467279576071,0.132912468274862,NA
"image_00874","OK",4467,0.364544349192554,0.141390964120795,NA
"image_00875","OK",4130,0.414324882495371,0.157437930100114,NA
"image_00876","OK",3612,0.437309458667188,0.156632542929543,NA
"image_00877","OK",3815,0.457558399506592,0.161974524471728,NA
"image_00878","OK",3035,0.491232677585037,0.159691331763997,NA
"image_00879","OK",6344,0.366898938011522,0.12577005629805,NA
"image_00880","OK",6189,0.35127344846486,0.118842393820813,NA
"image_00881","OK",6017,0.348587010007593,0.116472395121509,NA
"image_00882","OK",7127,0.340626642125912,0.120170550342575,NA
"image_00883","OK",5889,0.354070400447494,0.116865002391347,NA
"image_00884","OK",5591,0.383396459996984,0.124714896076187,NA
"image_00885","OK",5215,0.402277931306751,0.128751593897657,NA
"image_00886","OK",4634,0.445653185745597,0.139153332230315,NA
"image_00887","OK",4931,0.45752641352627,0.160343500838672,NA
"image_00888","OK",5431,0.435856611103289,0.153095446783121,NA
"image_00889","OK",5977,0.336602728760904,0.125502069694983,NA
"image_00890","OK",6013,0.317273847839485,0.10617226717419,NA
"image_00891","OK",5747,0.322973111290801,0.108324974959215,NA
"image_00892","OK",5433,0.384459891079568,0.125953168517882,NA
"image_00893","OK",7210,0.317367354708874,0.108260437261943,NA
"image_00894","OK",5041,0.341416463431236,0.109498022523681,NA
"image_00895","OK",4509,0.401855548162933,0.122750557219727,NA
"image_00896","OK",3796,0.480464472406455,0.13947386600102,NA
"image_00897","OK",5561,0.31676327787004,0.121104042846069,NA
"image_00898","OK",5335,0.351505044379514,0.135544498792486,NA
"image_00899","OK",4773,0.345197454636579,0.126127411017345,NA
"image_00900","OK",4251,0.466697801209404,0.152498930818997,NA
"image_00901","OK",6146,0.292569214473945,0.117408627223537,NA
"image_00902","OK",6767,0.277416209575303,0.11682169261249,NA
"image_00903","OK",6435,0.28316483081189,0.119527132347509,NA
"image_00904","OK",7253,0.351751675439237,0.115858494827063,NA
"image_00905","OK",6162,0.263963189949787,0.110788890887487,NA
"image_00906","OK",6461,0.274246079797033,0.113115562005755,NA
"image_00907","OK",5920,0.325699688659248,0.123523589888827,NA
"image_00908","OK",5724,0.320037578273797,0.118253759320836,NA
"image_00909","OK",5541,0.330249724867388,0.119753160102725,NA
"image_00910","OK",5528,0.356561781731506,0.123350593605439,NA
"image_00911","OK",5270,0.378202738400863,0.123765302653265,NA
"image_00912","OK",4770,0.402126854934846,0.119381938590128,NA
"image_00913","OK",5046,0.367049225556255,0.125209051287524,NA
"image_00914","OK",4757,0.378970103912913,0.128884778796305,NA
"image_00915","OK",7320,0.314158094931962,0.106264409876181,NA
"image_00916","OK",3800,0.447415376676987,0.13599157493351,NA
"image_00917","OK",4968,0.387942834138486,0.126345954000806,NA
"image_00918","OK",4609,0.396982034297772,0.126947788711607,NA
"image_00919","OK",4609,0.396982034297772,0.126947788711607,NA
"image_00920","OK",4120,0.44260731962688,0.132211896672086,NA
"image_00921","OK",3443,0.495278570330252,0.150249424013809,NA
"image_00922","OK",5094,0.376633794467925,0.134518095469127,NA
"image_00923","OK",5382,0.338507807433639,0.129643559304424,NA
"image_00924","OK",4476,0.426809651474531,0.151222365453885,NA
"image_00925","OK",5074,0.370977764381275,0.1347266056068,NA
"image_00926","OK",7201,0.3525064601594,0.118965693125056,NA
"image_00927","OK",5516,0.337464985994398,0.129580260643956,NA
"image_00928","OK",5639,0.327655091119619,0.127168749030799,NA
"image_00929","OK",5711,0.287808700787266,0.110698264250214,NA
"image_00930","OK",6318,0.317098051629642,0.0998803527306658,NA
"image_00931","OK",6092,0.284518590758694,0.0835845596196101,NA
"image_00932","OK",5652,0.385181369079833,0.116312243824214,NA
"image_00933","OK",5229,0.414563201451933,0.120966068857592,NA
"image_00934","OK",4661,0.458613820984304,0.134883570862635,NA
"image_00935","OK",3734,0.518738513080647,0.151706567631464,NA
"image_00936","OK",5343,0.412132421750283,0.140364329438875,NA
"image_00937","OK",3936,0.400112336601307,0.128053792343377,NA
"image_00938","OK",6515,0.358126796382406,0.135302521481244,NA
"image_00939","OK",5614,0.334363321388406,0.115680224469495,NA
"image_00940","OK",4597,0.324376511535656,0.110673958344511,NA
"image_00941","OK",6248,0.318810411488539,0.119319907794868,NA
"image_00942","OK",5958,0.300009873032798,0.117274748928364,NA
"image_00943","OK",5774,0.311253455313542,0.127645848345987,NA
"image_00944","OK",6211,0.335132165891634,0.134870463318445,NA
"image_00945","OK",5959,0.319853804921868,0.134622854459255,NA
"image_00946","OK",7019,0.336040131966735,0.112269190599627,NA
"image_00947","OK",6948,0.338037324889657,0.114116337996453,NA
"image_00948","OK",6833,0.305272136660899,0.106899847134658,NA
"image_00949","OK",6544,0.320047401601227,0.117049221098033,NA
"image_00950","OK",3294,0.434731002297701,0.132517341840613,NA
"image_00951","OK",6316,0.32553459002347,0.120305950277181,NA
"image_00952","OK",6506,0.302510051053929,0.112021110710945,NA
"image_00953","OK",6634,0.324245567989029,0.116767785655598,NA
"image_00954","OK",6674,0.310516520063225,0.111068295737122,NA
"image_00955","OK",5418,0.415290222693681,0.16598771401542,NA
"image_00956","OK",5125,0.395799521759923,0.130391921807899,NA
"image_00957","OK",5552,0.41503556393739,0.13583546863365,NA
"image_00958","OK",6290,0.329485333083949,0.106994746430333,NA
"image_00959","OK",6548,0.316589558853474,0.107200923125993,NA
"image_00960","OK",6876,0.30005631979377,0.102091453571539,NA
"image_00961","OK",4988,0.306459620736827,0.104626335316669,NA
"image_00962","OK",6886,0.32605257612775,0.107156291156279,NA
"image_00963","OK",7748,0.372097037059532,0.134917001010834,NA
"image_00964","OK",7779,0.379880094472549,0.138612090959227,NA
"image_00965","OK",8112,0.340922791700507,0.12234310271621,NA
"image_00966","OK",8208,0.332841465046057,0.118945108368907,NA
"image_00967","OK",7992,0.315495642701525,0.111643275436499,NA
"image_00968","OK",8296,0.235561551042789,0.0852371243497842,NA
"image_00969","OK",6807,0.374715494386591,0.115230602114065,NA
"image_00970","OK",5718,0.41886861555078,0.157551885132474,NA
"image_00971","OK",8349,0.298936587450887,0.105067527028612,NA
"image_00972","OK",5806,0.328313171634482,0.122302800808225,NA
"image_00973","OK",8129,0.32191150540669,0.109756171164936,NA
"image_00974","OK",8181,0.304419853750081,0.102520177596384,NA
"image_00975","OK",8242,0.282823272478125,0.095322903412326,NA
"image_00976","OK",8650,0.29283066984019,0.098713259834844,NA
"image_00977","OK",8657,0.305206712464355,0.100725357204536,NA
"image_00978","OK",8543,0.28871567824133,0.0899831893000503,NA
"image_00979","OK",6490,0.37062781352911,0.133474175611965,NA
"image_00980","OK",6627,0.338507797867902,0.121526667195263,NA
"image_00981","OK",6466,0.376686498911349,0.135838829768169,NA
"image_00982","OK",6557,0.328034102156952,0.117546241265015,NA
"image_00983","OK",5629,0.334639593979358,0.114040484192367,NA
"image_00984","OK",6623,0.354255520719536,0.132369122429788,NA
"image_00985","OK",6836,0.355001634943035,0.132590204645946,NA
"image_00986","OK",6582,0.34154393145894,0.128557026969217,NA
"image_00987","OK",6861,0.315377910382926,0.117191689338399,NA
"image_00988","OK",6600,0.431265300059418,0.140228429019537,NA
"image_00989","OK",6956,0.380257980132824,0.126937958879788,NA
"image_00990","OK",7222,0.3534388388421,0.11718563317893,NA
"image_00991","OK",7641,0.390195051977079,0.125638554699268,NA
"image_00992","OK",7507,0.394366303868024,0.127211672525679,NA
"image_00993","OK",7378,0.29127838991384,0.0954040384049359,NA
"image_00994","OK",5062,0.330992361385487,0.108883282638824,NA
"image_00995","OK",6656,0.296469645550528,0.104541182319435,NA
"image_00996","OK",6727,0.342394855965279,0.114259987368767,NA
"image_00997","OK",6697,0.315782600930472,0.106002536771282,NA
"image_00998","OK",6650,0.362465428276574,0.123999628627867,NA
"image_00999","OK",6443,0.362502244417866,0.123551145286122,NA
"image_01000","OK",6480,0.354901053013798,0.12204163536715,NA
"image_01001","OK",6567,0.370939516357784,0.12670912470491,NA
"image_01002","OK",6618,0.368963581201595,0.130833363989749,NA
"image_01003","OK",6647,0.323666433626256,0.106226167819016,NA
"image_01004","OK",6517,0.291685847271239,0.0956247303125878,NA
"image_01005","OK",4588,0.400180778501462,0.120870597564247,NA
"image_01006","OK",6802,0.31490824497985,0.107362319309047,NA
"image_01007","OK",7733,0.395408397420781,0.129342502222772,NA
"image_01008","OK",8031,0.395598306562072,0.127783504700035,NA
"image_01009","OK",7664,0.315600439027385,0.0994082083404207,NA
"image_01010","OK",7725,0.371251982993845,0.117264052590661,NA
"image_01011","OK",6804,0.382186084310267,0.140104693856025,NA
"image_01012","OK",7501,0.409569965834621,0.143134075013304,NA
"image_01013","OK",5180,0.375168635021576,0.128910779427079,NA
"image_01014","OK",4939,0.367199441023626,0.126570188123919,NA
"image_01015","OK",4497,0.38927629312788,0.131764561689561,NA
"image_01016","OK",3648,0.443149079807362,0.133477878470932,NA
"image_01017","OK",3934,0.462421872663656,0.151499975555401,NA
"image_01018","OK",5143,0.374871231790402,0.135767650996047,NA
"image_01019","OK",5708,0.3679313175866,0.135319946283323,NA
"image_01020","OK",5798,0.342542898497792,0.132459065690161,NA
"image_01021","OK",5853,0.344254664107228,0.135804880804098,NA
"image_01022","OK",2436,0.513190621076017,0.165951112797442,NA
"image_01023","OK",5630,0.349337930554104,0.123166868948603,NA
"image_01024","OK",6100,0.310790581806493,0.117602362003106,NA
"image_01025","OK",6668,0.3154704353247,0.118931740311888,NA
"image_01026","OK",6387,0.291694066071708,0.111947765582376,NA
"image_01027","OK",7086,0.572710376668208,0.156982881745426,NA
"image_01028","OK",2149,0.739299320766739,0.123507929020125,NA
"image_01029","OK",8536,0.514016548127436,0.120122732047189,NA
"image_01030","OK",2459,0.948132390603103,0.0974959155072588,NA
"image_01031","OK",10862,0.59272684275388,0.173656270204039,NA
"image_01032","OK",7004,0.44110130153457,0.135065711533915,NA
"image_01033","OK",10855,0.53972806896106,0.132314979701218,NA
"image_01034","OK",9321,0.52178172866294,0.184501564066171,NA
"image_01035","OK",3771,0.91853794933333,0.134693837545677,NA
"image_01036","OK",5069,0.714497672384195,0.181842312373125,NA
"image_01037","OK",7879,0.450136481301189,0.137818195567651,NA
"image_01038","OK",9883,0.59748973171074,0.155776355425706,NA
"image_01039","OK",8075,0.557445600613504,0.162446873870456,NA
"image_01040","OK",9811,0.393923806884476,0.142280475287468,NA
"image_01041","OK",7213,0.278829450593275,0.105939643243553,NA
"image_01042","OK",8222,0.511918653316884,0.205698164292314,NA
"image_01043","OK",8873,0.597222644312265,0.152746227114637,NA
"image_01044","OK",7229,0.702763335058295,0.189999330786065,NA
"image_01045","OK",4730,0.627553130922609,0.201233499810212,NA
"image_01046","OK",8749,0.255484597180504,0.100297090709351,NA
"image_01047","OK",10024,0.496855091223733,0.172313348658291,NA
"image_01048","OK",8318,0.430762027739957,0.131491536818313,NA
"image_01049","OK",3351,0.604035849574604,0.137957597564242,NA
"image_01050","OK",2871,0.549230342015169,0.116365919169468,NA
"image_01051","OK",2767,0.38400959475061,0.129247767736437,NA
"image_01052","OK",5693,0.44700368387865,0.155300926084458,NA
"image_01053","OK",9630,0.549206864816016,0.184140074858583,NA
"image_01054","OK",4951,0.57139292985628,0.128713772851944,NA
"image_01055","OK",4830,0.745243016877409,0.145270033069908,NA
"image_01056","OK",9802,0.511518049627571,0.169635270408353,NA
"image_01057","OK",7347,0.516880809241393,0.16476287482678,NA
"image_01058","OK",2148,0.74225315485813,0.12634046813541,NA
"image_01059","OK",8760,0.33242556884558,0.109264847855625,NA
"image_01060","OK",9180,0.396000494811326,0.124890294598647,NA
"image_01061","OK",8401,0.430488801964355,0.142577922729594,NA
"image_01062","OK",6656,0.426786165000087,0.2053757414942,NA
"image_01063","OK",3501,0.593603117044246,0.198680769392202,NA
"image_01064","OK",8536,0.514016548127436,0.120122732047189,NA
"image_01065","OK",5763,0.574353929560868,0.199766544387016,NA
"image_01066","OK",6314,0.518428656557161,0.102911385218875,NA
"image_01067","OK",5292,0.669560400476741,0.217047768200771,NA
"image_01068","OK",6249,0.663294405597543,0.174628165371082,NA
"image_01069","OK",9592,0.568228204829451,0.206962860737568,NA
"image_01070","OK",5160,0.372161422708618,0.131018239310148,NA
"image_01071","OK",2535,0.861360025210774,0.145063246920061,NA
"image_01072","OK",9124,0.584713586326409,0.19911082284686,NA
"image_01073","OK",8236,0.452289621600375,0.1367897898124,NA
"image_01074","OK",5094,0.710569329126214,0.183468563842871,NA
"image_01075","OK",9759,0.522196995978837,0.166495275124866,NA
"image_01076","OK",9947,0.501849070524146,0.168527108878649,NA
"image_01077","OK",4252,0.53030638407762,0.13710882913459,NA
"image_01078","OK",8651,0.531379228342248,0.18730203476407,NA
"image_01079","OK",10389,0.571131431147304,0.199631598358307,NA
"image_01080","OK",2542,0.781109623660283,0.146281193177651,NA
"image_01081","OK",5781,0.329194521607294,0.123780179212377,NA
"image_01082","OK",4446,0.638857921876822,0.183939067595433,NA
"image_01083","OK",7594,0.376355082936278,0.0906963628428405,NA
"image_01084","OK",10517,0.444775623446799,0.125385491151992,NA
"image_01085","OK",8526,0.292224643089995,0.0755157663121401,NA
"image_01086","OK",8134,0.309998615115756,0.0868970453567519,NA
"image_01087","OK",9735,0.522263866433665,0.166643834085457,NA
"image_01088","OK",10022,0.502467864275302,0.16832422240395,NA
"image_01089","OK",4698,0.583488736659621,0.124272898805329,NA
"image_01090","OK",6226,0.567915957817234,0.141086124998237,NA
"image_01091","OK",5080,0.399295396838675,0.159291702802171,NA
"image_01092","OK",5781,0.329194521607294,0.123780179212377,NA
"image_01093","OK",2237,0.676102872056043,0.165158896428473,NA
"image_01094","OK",9017,0.476419493909678,0.163722931860187,NA
"image_01095","OK",8779,0.456951899893686,0.159888339768292,NA
"image_01096","OK",8687,0.450798558565562,0.134136107745515,NA
"image_01097","OK",7384,0.466727733703228,0.148803238815988,NA
"image_01098","OK",6758,0.434301405644369,0.203564931326394,NA
"image_01099","OK",8889,0.315879600501863,0.144690525004286,NA
"image_01100","OK",9817,0.393761353628673,0.142331736942521,NA
"image_01101","OK",12148,0.690881403706713,0.143768370745334,NA
"image_01102","OK",5838,0.33799850875602,0.129516214713721,NA
"image_01103","OK",11524,0.441076396211008,0.119573340651757,NA
"image_01104","OK",9104,0.494725244530573,0.174328673716375,NA
"image_01105","OK",11524,0.441076396211008,0.119573340651757,NA
"image_01106","OK",3710,0.873883337671375,0.114178714677392,NA
"image_01107","OK",8825,0.391502448539393,0.118862359166843,NA
"image_01108","OK",8425,0.429111013868699,0.143050002157142,NA
"image_01109","OK",9561,0.396623126272487,0.124850325372647,NA
"image_01110","OK",6208,0.662736712953696,0.174684117472863,NA
"image_01111","OK",10312,0.388452719803586,0.109727299328416,NA
"image_01112","OK",7684,0.403762650109441,0.133429411581635,NA
"image_01113","OK",5807,0.310829897655635,0.114865441795045,NA
"image_01114","OK",4345,0.572911179989113,0.13365391055924,NA
"image_01115","OK",7604,0.50543830922654,0.127981184470227,NA
"image_01116","OK",7466,0.69125553048411,0.190133573303919,NA
"image_01117","OK",11053,0.546698774327208,0.175969192408686,NA
"image_01118","OK",4324,0.518022932235386,0.117928591056179,NA
"image_01119","OK",3551,0.50440676288391,0.14508519411621,NA
"image_01120","OK",2584,0.638750051446193,0.147233226656923,NA
"image_01121","OK",2568,0.854969055998792,0.116350945820989,NA
"image_01122","OK",8583,0.63736234473983,0.133603173254054,NA
"image_01123","OK",9230,0.507907914676739,0.161772575103516,NA
"image_01124","OK",5588,0.34278302946089,0.118134216239093,NA
"image_01125","OK",5809,0.568325951618638,0.192335806516921,NA
"image_01126","OK",4825,0.306837075297503,0.125467844096245,NA
"image_01127","OK",9788,0.393595938243649,0.141776094533346,NA
"image_01128","OK",7057,0.436982425972196,0.131921981379647,NA
"image_01129","OK",8201,0.466795894587296,0.147732595594495,NA
"image_01130","OK",10605,0.593069487264017,0.172283349635681,NA
"image_01131","OK",7636,0.471300514725931,0.193643393378965,NA
"image_01132","OK",8020,0.515387927079561,0.183285823932741,NA
"image_01133","OK",6861,0.507164091431743,0.190135805295282,NA
"image_01134","OK",1661,0.580908404759835,0.180833999626358,NA
"image_01135","OK",6890,0.636359371555602,0.149370975673626,NA
"image_01136","OK",6077,0.330346823606849,0.120439403127895,NA
"image_01137","OK",2149,0.739299320766739,0.123507929020125,NA
"image_01138","OK",4320,0.804256169825424,0.0696349731312304,NA
"image_01139","OK",6890,0.636359371555602,0.149370975673626,NA
"image_01140","OK",6151,0.338381133627244,0.124442564094403,NA
"image_01141","OK",5192,0.280586649143479,0.130364627171074,NA
"image_01142","OK",4934,0.258786173569549,0.131929063470601,NA
"image_01143","OK",4550,0.28014824391295,0.14262324401696,NA
"image_01144","OK",4109,0.243912454249161,0.115525157587221,NA
"image_01145","OK",3528,0.332408518963141,0.146599794556409,NA
"image_01146","OK",2759,0.4129096219858,0.154497367785367,NA
"image_01147","OK",5191,0.296020261311999,0.125336135820399,NA
"image_01148","OK",5225,0.290702317290553,0.128691210551641,NA
"image_01149","OK",8864,0.595078043918444,0.148514363575937,NA
"image_01150","OK",5193,0.295374051796725,0.125710503302516,NA
"image_01151","OK",5287,0.280816060110445,0.107019730663748,NA
"image_01152","OK",5244,0.262089072852635,0.0978802259992105,NA
"image_01153","OK",5008,0.323932492326004,0.116996808914872,NA
"image_01154","OK",5894,0.338725490196078,0.12931499042343,NA
"image_01155","OK",6035,0.346737495329532,0.136021557308904,NA
"image_01156","OK",5224,0.276676838422965,0.107264946988844,NA
"image_01157","OK",5224,0.378359494640123,0.139539663142775,NA
"image_01158","OK",5386,0.355185375301253,0.116811444361127,NA
"image_01159","OK",5870,0.323463940942646,0.112449485862192,NA
"image_01160","OK",8929,0.498814340122458,0.176835982568499,NA
"image_01161","OK",5958,0.320586754339198,0.111168800216382,NA
"image_01162","OK",6319,0.319973376278823,0.11130671722527,NA
"image_01163","OK",4337,0.413247387956797,0.152567150997817,NA
"image_01164","OK",4967,0.363038209042425,0.140050731009028,NA
"image_01165","OK",8128,0.340377610197622,0.122943281779917,NA
"image_01166","OK",7986,0.347539566790904,0.128682805464113,NA
"image_01167","OK",7704,0.329598197015047,0.128176690135038,NA
"image_01168","OK",7938,0.308280225670515,0.122616221822476,NA
"image_01169","OK",8192,0.290098182827818,0.113152236471282,NA
"image_01170","OK",8515,0.271788078707702,0.101828284648852,NA
"image_01171","OK",5343,0.487373091871945,0.160605443911195,NA
"image_01172","OK",5760,0.400484068627451,0.141911308587395,NA
"image_01173","OK",5965,0.337025623325609,0.131455894459167,NA
"image_01174","OK",6582,0.348886148199784,0.135434687144904,NA
"image_01175","OK",5595,0.353016348630605,0.124756065392528,NA
"image_01176","OK",5613,0.372329815589161,0.125053650475806,NA
"image_01177","OK",5343,0.409263724205759,0.133977273182163,NA
"image_01178","OK",4866,0.417263041673718,0.130144009705132,NA
"image_01179","OK",6038,0.333777740973832,0.124225563914815,NA
"image_01180","OK",5942,0.346439107450452,0.126965062401353,NA
"image_01181","OK",5794,0.351804605169648,0.124262959688173,NA
"image_01182","OK",8027,0.321698163316225,0.152388951800395,NA
"image_01183","OK",5830,0.378564221571991,0.128628922134438,NA
"image_01184","OK",5575,0.384447375362701,0.123444745255,NA
"image_01185","OK",5073,0.442416599993043,0.133989720746598,NA
"image_01186","OK",4503,0.496080826290099,0.142218807267763,NA
"image_01187","OK",4579,0.377118259402473,0.132298526110254,NA
"image_01188","OK",4937,0.367514208438085,0.132789980057064,NA
"image_01189","OK",3114,0.432676275391338,0.111285200488096,NA
"image_01190","OK",5097,0.466435658037985,0.152198162922963,NA
