"image_id","split","class","mean_intensity","variance","skewness","kurtosis","energy","entropy","contrast","correlation","glcm_energy","homogeneity","dissimilarity","tumor_area","aspect_ratio","perimeter","extraction_error"
"image_00430","train","glioma_tumor",-3.9677559207777e-17,0.999999999999986,2.15229308862051,4.85842228510567,5930.99999999992,4.60628084919346,15.4189698457973,0.678922665791624,0.0350800732677593,0.524882769656081,2.12689587554017,5932,1.22619047619048,1103,NA
"image_00431","train","glioma_tumor",-2.8011423100354e-16,1,2.01741736436965,4.35050767189973,5727.00000000003,4.71900185724261,15.6233010452503,0.698280511084608,0.0295208240035166,0.501855620166781,2.19910839664193,5728,1.20481927710843,923,NA
"image_00432","train","glioma_tumor",-2.7657681437664e-16,1,1.84228918509774,3.67279500356861,5386,4.82852754917029,14.344116100737,0.711367717569678,0.0211812196610776,0.4722318749504,2.21388311344759,5387,1.17073170731707,842,NA
"image_00433","train","glioma_tumor",-3.68926708666217e-16,1.00000000000001,1.6279697332764,2.49165920680205,4965.00000000005,4.88168309852337,16.6496070121396,0.738381739019222,0.0149462727972471,0.425996349490114,2.50906498268816,4966,1.15,867,NA
"image_00434","train","glioma_tumor",-3.94889612769795e-16,1,1.35779507575846,1.51093667900799,6182,4.94641939408885,14.2477281976421,0.734222760129349,0.0183790094036818,0.459617683010245,2.33926064841459,6183,1.14130434782609,1132,NA
"image_00435","train","glioma_tumor",-9.35759406469775e-16,1.00000000000001,2.78440931839774,9.94572255378543,5879.00000000004,4.64211619135013,12.0712152423304,0.548457623846619,0.0536209066749324,0.603124163511794,1.65790868144599,5880,1.1046511627907,956,NA
"image_00436","train","glioma_tumor",-2.87151444418903e-16,1,2.27978828462982,7.05116444769372,5865.00000000002,4.83190208540459,12.5334326888463,0.588934574150826,0.0366828832907297,0.570677699710553,1.8144467816976,5866,1.08045977011494,955,NA
"image_00437","train","glioma_tumor",7.60915074209087e-16,0.999999999999996,2.05629844915642,5.9052427859569,5747.99999999998,4.90755364625447,15.9627582349781,0.583505103050001,0.0261912839220397,0.541107027082678,2.09002095395515,5749,1.08139534883721,870,NA
"image_00438","train","glioma_tumor",-4.98494639225313e-16,1,1.99472746634765,5.70086493345339,5672,4.91301989669771,12.4949607476245,0.59880020964784,0.0307490011030373,0.55494350153335,1.89070663878567,5673,1.08333333333333,671,NA
"image_00439","train","glioma_tumor",-5.13062193396258e-17,1,1.73436661419623,4.2473715956906,5504,4.96222522022122,15.6304496334158,0.584645049884106,0.0235711781087681,0.506487911372416,2.20819813453566,5505,1.06024096385542,519,NA
"image_00440","train","glioma_tumor",1.98971143954414e-16,1.00000000000001,1.61860566193988,3.19770265549235,5186.00000000004,4.9951121221346,18.103799412621,0.612519241753687,0.0160617040971312,0.449607112138513,2.49977031333401,5187,1.04938271604938,379,NA
"image_00441","train","glioma_tumor",3.46380322177108e-16,0.999999999999997,1.46506647829015,2.47695510727093,4793.99999999999,5.02004867458108,9.68598440651573,0.68084680877425,0.0204932659091965,0.464544092495685,1.99066230236679,4795,1.03846153846154,294,NA
"image_00442","train","glioma_tumor",3.92098277965177e-16,1,1.23899862659862,1.34388307556062,4304.00000000001,5.06861872407666,13.4507175743768,0.765359825934085,0.0109049430748667,0.396601932306395,2.45431672540743,4305,1,266,NA
"image_00443","train","glioma_tumor",7.70263340151675e-18,1,2.23628111127828,5.6938832920087,6168.00000000003,4.59915627273367,15.129333798797,0.564949240239885,0.0567329088616512,0.54358923755535,2.07501733877641,6169,1.10869565217391,1052,NA
"image_00444","train","glioma_tumor",-3.09892349106537e-18,0.999999999999984,2.45222171917982,7.51004651095959,6590.9999999999,4.52183216289468,14.5951990053942,0.50681277021208,0.0778603596591095,0.572750914098549,1.9593273252108,6592,1.17441860465116,796,NA
"image_00445","train","glioma_tumor",-2.14403615317312e-16,1,1.97236166676896,5.38850043193267,6087.00000000002,4.92766629552078,16.6011157168141,0.578659605123393,0.0229077322254217,0.505495536762021,2.22514434019695,6088,1.10227272727273,1126,NA
"image_00446","train","glioma_tumor",-4.13866652887547e-16,0.999999999999999,1.44624731523279,1.72169229798334,6817,4.90561436366255,17.9875582189902,0.735621103279783,0.0143685919097564,0.4467773945837,2.57883503514988,6818,1.1340206185567,1365,NA
"image_00447","train","glioma_tumor",-1.66506804077244e-16,1,0.893633070011966,0.393628051708644,4165.00000000002,5.15134023623738,20.9898882357062,0.609139864140291,0.00666473113557128,0.333917681385775,3.14835507628399,4166,1.12987012987013,1231,NA
"image_00448","train","glioma_tumor",1.77888691900059e-16,1,0.796723415194348,0.0955074405984426,3685.00000000001,5.16063324459538,17.8656467519167,0.630823419169291,0.00660631541098426,0.325737033845161,3.03355961202927,3686,1.10958904109589,1051,NA
"image_00449","train","glioma_tumor",-1.09011838232812e-16,1.00000000000001,1.38338066226856,1.46973134634898,3975.00000000003,4.8537895419989,9.83236945145266,0.72175754488226,0.0346279200662123,0.496581100593395,1.9599162741452,3976,1.01351351351351,565,NA
"image_00450","train","glioma_tumor",3.91445609876795e-16,0.999999999999995,0.982120828423384,0.166886197108601,3347.99999999998,4.96394906990594,14.9875509383561,0.7724304426848,0.0133243340676342,0.385996575094817,2.66647603319574,3349,0.971830985915493,522,NA
"image_00451","train","glioma_tumor",-4.50632830289901e-17,0.999999999999972,2.45475800498623,6.13981902620552,6581.99999999981,4.37234718483747,15.5019874472548,0.661043274173732,0.0667781808882887,0.571701562831649,1.98322605673147,6583,1.18390804597701,880,NA
"image_00452","train","glioma_tumor",-1.14750159664453e-15,0.999999999999998,2.24488462066206,4.83482346409668,6413.99999999999,4.37137870751236,13.406665868471,0.703197401496485,0.071072838122803,0.583765926384488,1.87073947748482,6415,1.16091954022989,788,NA
"image_00453","train","glioma_tumor",8.72341335030338e-16,0.999999999999996,2.00131181206046,3.67461220328258,6139.99999999998,4.47926601683456,13.5335529111536,0.73229368869598,0.0532664118862858,0.540972753185468,2.02227287137498,6141,1.15294117647059,765,NA
"image_00454","train","glioma_tumor",-2.67218663949981e-16,0.999999999999993,1.8226543299187,2.96713671737873,5744.99999999996,4.60987488825641,13.6252843644353,0.757867821684156,0.0425090603520884,0.516572118944303,2.10788619674858,5746,1.14457831325301,744,NA
"image_00455","train","glioma_tumor",-4.38008749703543e-16,0.999999999999997,1.14688788684876,0.808695440335566,5147.99999999998,4.99540492383815,21.0272421643464,0.668879736814024,0.0109872632597756,0.373794144564444,3.05748225243742,5149,1.08988764044944,1342,NA
"image_00456","train","glioma_tumor",9.9228431657171e-17,0.999999999999986,1.32865013241815,1.70973764946013,5552.99999999993,4.98799193373694,16.6287348694534,0.666950099605781,0.0157209162838488,0.42128093877392,2.62128603370761,5554,1.1123595505618,1259,NA
"image_00457","train","glioma_tumor",2.29465844103489e-16,0.999999999999981,1.44514815731691,1.62124086012613,7867.99999999986,4.90949634172004,18.5509778886329,0.747368439389115,0.016486810158801,0.479345241980044,2.4962575804746,7869,1.13,1328,NA
"image_00458","train","glioma_tumor",-8.1058771725114e-16,0.999999999999978,1.57434480065726,3.1281607527156,6042.99999999987,4.99393518043344,11.3727459379926,0.630352289817202,0.0240405645332876,0.484844470904391,2.05595194995652,6044,1.14606741573034,1008,NA
"image_00459","train","glioma_tumor",7.24396770209161e-16,0.999999999999996,2.08110380162892,5.56635344513415,6191.99999999998,4.79541759387789,11.7263856467582,0.585764772548304,0.0411288532718685,0.524074041189124,1.93912233546792,6193,1.22619047619048,963,NA
"image_00460","train","glioma_tumor",-1.16504082814392e-16,1,2.55956071685764,7.80535520943973,6404.00000000002,4.59401511498872,14.0342001961821,0.589522317417292,0.0459248618622744,0.553950983432123,1.92109791878713,6405,1.19767441860465,820,NA
"image_00461","train","glioma_tumor",1.82093842337509e-15,1,2.79801202686576,9.22820642686892,6429.00000000003,3.48847086548167,9.08729435799617,0.576014400918381,0.0972369744170417,0.627632621335236,1.4756657646597,6430,1.19767441860465,832,NA
"image_00462","train","glioma_tumor",8.29729304388492e-16,0.999999999999994,2.69444033212504,8.23489418658992,6441.99999999996,4.52071091724416,17.1331839066829,0.56499152723189,0.044787379500564,0.561282620416763,2.03561608586302,6443,1.24096385542169,834,NA
"image_00463","train","glioma_tumor",-3.77556750982493e-16,1,2.7180956621339,8.8475212518427,6310.00000000002,4.52871458276489,11.9493129445264,0.545676758004424,0.0659766911645967,0.589546012781198,1.71157476443544,6311,1.2289156626506,958,NA
"image_00464","train","glioma_tumor",-1.81605077421096e-16,1.00000000000002,2.4614836591582,7.45245639967566,6253.00000000013,4.6306529820237,12.3268306357623,0.590324771072984,0.0509189229053398,0.568625644687614,1.7899827772544,6254,1.2289156626506,927,NA
"image_00465","train","glioma_tumor",-7.09196788005834e-16,1,1.66356008901969,3.62174081642653,6037.00000000003,3.93189332796953,7.80376156565554,0.625652456149637,0.0398360448264583,0.527358720131753,1.70386856091914,6038,1.06382978723404,1318,NA
"image_00466","train","glioma_tumor",8.93762331897907e-16,0.999999999999989,2.05742746647882,5.2805155280075,6599.99999999993,4.77495844314798,12.0380913843014,0.599887080071133,0.0458332673265268,0.526504851942054,1.96168567850789,6601,1.08510638297872,1031,NA
"image_00467","train","glioma_tumor",-1.82024569018806e-16,0.999999999999996,2.48940053143825,7.48926173353433,7000.99999999998,4.58875759691829,10.8104066813796,0.578660553211769,0.0712888009961205,0.563342176782955,1.77512934899296,7002,1.09677419354839,841,NA
"image_00468","train","glioma_tumor",6.17707104123009e-16,1.00000000000001,1.56159109749732,2.05669821569858,7913.00000000006,4.7957282380723,16.6540218113888,0.741804992446375,0.0221148841408824,0.511001486809954,2.29462692442184,7914,1.10576923076923,1766,NA
"image_00469","train","glioma_tumor",4.64428613145113e-16,0.99999999999997,2.34897546498613,6.55072257628828,6046.99999999982,4.61775216937034,12.5635752579951,0.569150209916234,0.0610470352758977,0.580042117930398,1.84869553717028,6048,1.21951219512195,645,NA
"image_00470","train","glioma_tumor",2.33065576294587e-15,1.00000000000002,1.13167773736776,1.6874909640849,5874.00000000008,5.12910667306629,16.4774783005667,0.590618515366109,0.0111272942128165,0.377997516875337,2.71019943736816,5875,1.08333333333333,1479,NA
"image_00471","train","glioma_tumor",-6.91652762501442e-16,1.00000000000002,1.33752632725008,1.95076269760635,5968.00000000013,5.03946871018661,17.4112749079897,0.606760966620748,0.0142519246387696,0.403113098836518,2.69550496603008,5969,1.11578947368421,1384,NA
"image_00472","train","glioma_tumor",6.61958856964053e-16,0.999999999999992,1.8317143684568,3.88496944080985,6327.99999999995,4.86329830401439,15.8056704505103,0.603207094730549,0.0244121984424307,0.45695990045985,2.40197922846505,6329,1.09473684210526,1285,NA
"image_00473","train","glioma_tumor",-7.48727133281438e-17,1.00000000000002,2.26073218773208,5.64473843983253,6470.00000000012,4.60515527006099,10.3716151429242,0.663492008983812,0.0656582015310187,0.594192276306291,1.68602690603695,6471,1.19767441860465,926,NA
"image_00474","train","glioma_tumor",2.18813571250802e-15,0.999999999999998,2.18349749475024,4.9107299450344,6239,4.54629145805952,11.94066981514,0.683682372924752,0.0581754487999369,0.574450696688256,1.83305208928632,6240,1.16279069767442,863,NA
"image_00475","train","glioma_tumor",-5.5244906232899e-16,1.00000000000001,2.02750483123845,4.24740782877905,5962.00000000005,4.64765611235651,10.3207448516774,0.707734513961535,0.0511332283914109,0.578466178895889,1.74685708812617,5963,1.14117647058824,790,NA
"image_00476","train","glioma_tumor",5.0258866191409e-16,0.999999999999992,1.73878639886471,2.96473144002757,5608.99999999996,4.73315507076359,8.57587739054137,0.732705152368862,0.0516658779908746,0.555870735527306,1.6993992562449,5610,1.10714285714286,733,NA
"image_00477","train","glioma_tumor",-3.55164148514461e-17,1,2.6568104158704,8.29153208305057,6626.00000000001,4.51564875377165,11.0649490547523,0.607638028643555,0.0771080171396645,0.617652611550623,1.62484303709511,6627,1.14444444444444,964,NA
"image_00478","train","glioma_tumor",-3.55188669703169e-16,0.999999999999998,1.16324253034426,1.12749536238897,4831.99999999999,5.05922513013859,18.1230122175007,0.686275820936968,0.00981923109343124,0.389228926454907,2.80106822798233,4833,1.09090909090909,1251,NA
"image_00479","train","glioma_tumor",6.24311223369062e-16,0.999999999999983,1.80718509503414,3.18884089281333,8652.99999999986,4.77683675385045,14.769766850592,0.722384718565126,0.0283635523732755,0.530942149581032,2.12067061618645,8654,1.08411214953271,1673,NA
"image_00480","train","glioma_tumor",1.44490295840797e-15,0.999999999999987,1.35435087774625,1.75394057488894,4816.99999999994,5.00740088223933,20.83488789755,0.611713076415922,0.00918422802457478,0.343344815997028,3.08336810209917,4818,0.978723404255319,1356,NA
"image_00481","train","glioma_tumor",7.37811032047779e-16,1,1.4003308927747,1.51267142505976,4590,4.90754360316671,18.1121769393752,0.652104624429008,0.0138188679272956,0.405820427429477,2.74442587995333,4591,1,1419,NA
"image_00482","train","glioma_tumor",-1.56238977644956e-16,0.999999999999997,1.52434121573325,2.02743552737161,5056.99999999999,4.92376171714797,22.8078742721757,0.683789645693682,0.0103459922893274,0.393338546713231,2.97111484268987,5058,1.03225806451613,1262,NA
"image_00483","train","glioma_tumor",4.05659165813047e-16,1.00000000000001,1.70378893708929,3.73249377269759,5670.00000000006,5.00207389131481,15.6093936536468,0.624321752538684,0.0141734464274787,0.430033068380462,2.44506188402495,5671,1.11111111111111,1232,NA
"image_00484","train","glioma_tumor",-3.38430658598509e-16,1,1.97149566933453,5.27153985348135,6043,4.95277162890768,19.3122071249709,0.548074936836207,0.0162837519905227,0.443280363227136,2.53286863731393,6044,1.15909090909091,1125,NA
"image_00485","train","glioma_tumor",-1.17887125595646e-16,0.999999999999992,1.45457141679794,1.6787269356455,4963.99999999996,4.86938221625343,20.0618992922755,0.676798886458876,0.0229590646158828,0.461455359312846,2.69383541533946,4965,1.12658227848101,746,NA
"image_00486","train","glioma_tumor",7.71243083681296e-17,0.999999999999994,1.12709149206117,0.517050697461192,4354.99999999998,4.95319918735172,20.9045714990494,0.720067960819593,0.013169460354286,0.392250665032856,3.00323973266454,4356,1.12162162162162,791,NA
"image_00487","train","glioma_tumor",-1.05929965234282e-15,0.999999999999981,1.75109834647891,4.09034332641937,5697.99999999989,4.83837773532777,9.13995581442554,0.654674504445861,0.0486571807401792,0.543502706418197,1.75528732768937,5699,1.19101123595506,1176,NA
"image_00488","train","glioma_tumor",-5.33604781698076e-16,1.00000000000002,2.9166606699012,9.84570660340304,5600.00000000009,3.16062717506189,8.46050791689792,0.53206319201154,0.1483226688223,0.688822733081491,1.27824487962159,5601,1.2375,913,NA
"image_00489","train","glioma_tumor",3.78375574962698e-17,1.00000000000001,2.69635571317711,8.3024735968499,5527.00000000003,3.38593573929558,7.48287362978813,0.54467506373859,0.131694451639266,0.68034156851133,1.24984314872621,5528,1.20987654320988,966,NA
"image_00490","train","glioma_tumor",-5.00374345132773e-16,1,1.97361620105317,3.94423226382023,8749.00000000003,4.70373870560464,12.7280712574498,0.727146020199594,0.0352724333367383,0.56322369650723,1.90840674602911,8750,1.07339449541284,1861,NA
"image_00491","train","glioma_tumor",4.51286631842789e-16,0.999999999999998,2.72695644054291,8.70073230514268,5366.99999999999,3.36911541982715,9.83169220325076,0.540955851948608,0.142869253477452,0.673805336298144,1.41705506455808,5368,1.15853658536585,915,NA
"image_00492","train","glioma_tumor",-9.44454655710987e-17,1.00000000000002,2.67259600729332,7.94629553693815,5223.00000000012,4.30620176699913,11.9341222526344,0.568863725119049,0.101841373109245,0.652419894766026,1.58993378075451,5224,1.15,789,NA
"image_00493","train","glioma_tumor",1.1869344145176e-16,0.999999999999993,1.51320991796675,1.90895727428996,3978.99999999997,4.82961746358527,15.1983980785855,0.774842684341423,0.0164096030357235,0.441632167081829,2.38931333092503,3980,1.10958904109589,709,NA
"image_00494","train","glioma_tumor",1.29875146276905e-16,1,1.06980928468575,0.299496222572948,3285.00000000001,4.90321391038043,14.6921786967415,0.799882692652356,0.0106181641156002,0.379941046024072,2.61712756706317,3286,1.11594202898551,724,NA
"image_00495","train","glioma_tumor",-2.87701457991529e-16,1,0.919678320658794,-0.0900565800067881,4781.00000000002,5.01232652726217,33.6393174708839,0.616476662927488,0.00535912811481231,0.289222891639384,3.99695968231868,4782,1.05434782608696,1420,NA
"image_00496","train","glioma_tumor",2.73685003199228e-17,0.999999999999988,1.18997929109847,0.676468350872788,4874.99999999994,4.95610931885388,25.6078659948565,0.680840991723024,0.00821092872179283,0.350409982261649,3.33647265681488,4876,1.0531914893617,1315,NA
"image_00497","train","glioma_tumor",-4.90037945874756e-16,0.999999999999986,2.3426363645648,7.8986555025591,5420.99999999992,4.82096805503703,14.3740710118807,0.463369547892062,0.0375833197008112,0.532264244404845,1.98724177877086,5422,1.125,1114,NA
"image_00498","train","glioma_tumor",-5.48575763071807e-16,1,1.91498944511434,5.42224662122816,5197.00000000002,4.93918819310563,15.4801546696664,0.528410652148327,0.0252447501252619,0.495149561322762,2.18109975257765,5198,1.11494252873563,1029,NA
"image_00499","train","glioma_tumor",4.76594615109994e-16,0.999999999999996,1.33189522354173,1.32481912736023,4889.99999999998,4.95752607138487,16.5100077455232,0.680474827926014,0.0140907250816654,0.420563536839116,2.59937568864194,4891,1.03061224489796,1257,NA
"image_00500","train","glioma_tumor",5.37167093109135e-16,1.00000000000001,1.76396303653585,3.95166432486447,5524.00000000004,4.98468147464722,12.2023782195805,0.635546963884155,0.0215397867623835,0.489353306251331,2.06717254831956,5525,1.05208333333333,1149,NA
"image_00501","train","glioma_tumor",8.98938770447934e-16,0.99999999999997,2.04117861015636,5.34205717645972,8149.99999999974,4.85441239557837,15.1689209143831,0.600392701867244,0.0315943623246736,0.525509429435435,2.10159137402673,8151,0.981651376146789,1613,NA
"image_00502","train","glioma_tumor",1.86488812355104e-15,1,2.33856219526793,8.33456628781236,5888,4.84885580074742,15.6707134715507,0.451333200785472,0.0322042425950885,0.517621582517859,2.07152072156179,5889,1.0752688172043,1174,NA
"image_00503","train","glioma_tumor",3.75367784654385e-16,1,2.3392158245179,7.73543404464456,5550.00000000002,4.81853379772368,12.5924071364312,0.473290972089518,0.0411425443185313,0.546862495580554,1.8477992109963,5551,1.125,1181,NA
"image_00504","train","glioma_tumor",5.33303560043156e-16,1,2.03300398274923,5.20097253029647,4927.00000000002,4.74852536076948,16.321472182582,0.645714651696343,0.0289611476560354,0.514545464494931,2.11906223917046,4928,1.08536585365854,808,NA
"image_00505","train","glioma_tumor",5.79671858432937e-16,1,1.66097520387148,3.47936902155626,4655,4.90319381135179,17.7435242022315,0.66228149120577,0.0171425421119619,0.452572860125031,2.40772730043251,4656,1.05,691,NA
"image_00506","train","glioma_tumor",-3.15412805159336e-16,0.999999999999997,1.3777627180569,2.12268354250793,4136.99999999999,4.99278792586766,16.0291071424098,0.704283711637413,0.0129274414728588,0.41692954393597,2.49692808845225,4138,1.02597402597403,711,NA
"image_00507","train","glioma_tumor",9.67856973273509e-16,0.999999999999988,1.70939293094166,2.89403208238692,4206.99999999995,4.80389320451331,14.337251159223,0.707919257302592,0.0232841539990922,0.47485653771791,2.22707333385546,4208,1.0375,741,NA
"image_00508","train","glioma_tumor",5.90199297090002e-16,0.999999999999994,1.30002903235688,0.949602540470552,4779.99999999997,4.82604264783987,16.7640768805312,0.657429223264961,0.0252221644255146,0.448534377528545,2.54853095562127,4781,0.989247311827957,1297,NA
"image_00509","train","glioma_tumor",1.77396126888581e-16,0.999999999999994,1.72841443192689,2.86087564144669,5374.99999999997,4.7877735406118,17.8376795557303,0.619755819932091,0.023796674504408,0.458006694718459,2.47646377068328,5376,1,1117,NA
"image_00510","train","glioma_tumor",-3.31096362285348e-16,0.999999999999996,1.43654343344201,1.42642826306786,4956.99999999998,4.78179964915918,27.3080001427374,0.646317437489164,0.0156117253654998,0.404173676444287,3.22299653268099,4958,1.01086956521739,1312,NA
"image_00511","train","glioma_tumor",2.5739378246683e-16,1.00000000000001,1.8129870212684,3.55006411542537,5489.00000000004,4.78445621930346,11.1729109654976,0.625874037893799,0.0414267543291263,0.531589258481106,1.91951158588179,5490,1.03260869565217,1085,NA
"image_00512","train","glioma_tumor",-5.23222979923778e-16,1.00000000000002,2.11684407590577,5.95977042331709,8313.00000000015,4.86896024770976,14.8317096521878,0.580886359136459,0.032214518566678,0.529425814665808,2.05073446774956,8314,0.981818181818182,1577,NA
"image_00513","train","glioma_tumor",-2.54306552989851e-16,1.00000000000001,2.37157829015808,6.44770023563322,6035.00000000007,4.63672993886935,14.0540809276589,0.561125838228902,0.0493858638604366,0.54641871669003,2.01644067198016,6036,1.03225806451613,819,NA
"image_00514","train","glioma_tumor",1.1468437873085e-15,0.999999999999989,2.70463372039249,8.54858772074533,6219.99999999993,4.50131065776843,16.2942114928866,0.494648456282891,0.0608421173981367,0.567125612390443,2.01863689933849,6221,1.05434782608696,769,NA
"image_00515","train","glioma_tumor",-5.40026039153549e-16,0.999999999999973,1.6929928692788,3.2341631048635,5238.99999999986,4.88111567786273,15.8292272026621,0.598376894993702,0.022977763724158,0.464613450566267,2.38415973478329,5240,1.07446808510638,1257,NA
"image_00516","train","glioma_tumor",-3.98944313239643e-16,1,2.27516372633816,6.92096912113379,5852,4.75602628113352,14.4966408474447,0.515388421521629,0.0427643641789794,0.529423329306704,2.07888949650829,5853,1.08510638297872,1101,NA
"image_00517","train","glioma_tumor",1.70748355321995e-16,1.00000000000001,2.25987302914592,7.22586062672075,5570.00000000004,4.76791272730024,11.8337715566922,0.536283462310355,0.052607355906692,0.567334710027685,1.81905403177066,5571,1.13253012048193,842,NA
"image_00518","train","glioma_tumor",1.42257009302668e-15,1.00000000000002,2.56665264019415,9.01297879260304,6161.00000000011,3.66657345712509,10.5328427020705,0.497966004971058,0.071696408656448,0.583742743095287,1.68620144112879,6162,1.07446808510638,978,NA
"image_00519","train","glioma_tumor",7.21884812555119e-16,1.00000000000001,2.51066105350767,10.1805180887731,6248.00000000006,3.73322632122462,11.5641476307011,0.494099333791023,0.0593924516334522,0.586507398959367,1.71515997737108,6249,1.08602150537634,956,NA
"image_00520","train","glioma_tumor",5.43979479774492e-16,0.999999999999994,2.59224328135641,10.2847240287896,6331.99999999997,3.74141648374963,10.7455515976522,0.450623301833499,0.0629851798959417,0.594336337393668,1.64977295395434,6333,1.09782608695652,1027,NA
"image_00521","train","glioma_tumor",-2.03972835817568e-16,0.999999999999995,2.83348559767387,11.854498376021,6338.99999999997,3.64894657943743,12.1356131240276,0.417413034910098,0.0669911394219199,0.613480030383787,1.63967401029831,6340,1.14606741573034,998,NA
"image_00522","train","glioma_tumor",-3.18954802041085e-16,0.999999999999999,2.5829275230999,9.09969930115458,6277,4.63647752284692,15.4027917678526,0.458086379451537,0.0534688541790762,0.594979145430467,1.85247900369662,6278,1.17441860465116,1033,NA
"image_00523","train","glioma_tumor",6.37218574128739e-16,1,1.95936202996438,4.62366600372008,7993.00000000002,4.86413595031951,17.2725638661968,0.568122164024751,0.0244123928003323,0.472056019213562,2.34801083603676,7994,1.00925925925926,1753,NA
"image_00524","train","glioma_tumor",-4.98718949056959e-16,1.00000000000002,2.58076133523762,10.1874621225667,6234.00000000011,3.72528660858537,7.76363743473555,0.481226074249217,0.0799090572879317,0.657283090462862,1.31711883252569,6235,1.17441860465116,1010,NA
"image_00525","train","glioma_tumor",-1.0640633461125e-15,0.999999999999991,2.34842797003468,8.47440538253357,6035.99999999995,4.72998564473764,12.1527830172237,0.504712474980904,0.0502312197315152,0.584046059178531,1.75544968193701,6037,1.15116279069767,1056,NA
"image_00526","train","glioma_tumor",5.21830909392462e-16,0.999999999999987,2.2485820019137,9.33387095580077,5956.99999999993,3.81728762110787,7.05374603507924,0.526781377354641,0.0735441020453388,0.639582732129666,1.32844432900794,5958,1.14117647058824,872,NA
"image_00527","train","glioma_tumor",2.52717779083935e-16,1.00000000000001,1.80105207695598,3.24566654925409,5783.00000000004,4.77791012544578,14.7760162024059,0.642328807372854,0.0344063544843284,0.505017683106052,2.19190802227425,5784,1.06382978723404,1099,NA
"image_00528","train","glioma_tumor",-1.04652777437982e-16,1,2.20219458838789,5.47258647649523,5995.00000000003,4.63102466588156,13.0574464823578,0.597129376577211,0.0518842434126615,0.552196458251671,1.94165930539206,5996,1.07446808510638,963,NA
"image_00529","train","glioma_tumor",6.17937754473983e-16,0.999999999999992,1.9450955969441,3.98242875404107,5181.99999999996,4.69761567451275,18.1900912140991,0.560233974375161,0.0378910031931169,0.497626367659717,2.38497424473183,5183,1.22619047619048,1059,NA
"image_00530","train","glioma_tumor",-3.67652904270713e-16,1.00000000000001,2.21639684135353,5.46915161323336,6204.00000000006,4.61075048133736,11.8174051135561,0.628211843104498,0.0483417066096069,0.567683102590352,1.80022022275994,6205,1.14130434782609,1170,NA
"image_00531","train","glioma_tumor",4.76010314191576e-16,1.00000000000001,1.16523037766547,0.687627412646043,5063.00000000006,4.90509229430773,26.3208272846724,0.625680419761934,0.0169304706894024,0.399136788701594,3.28100454379662,5064,1.05555555555556,1304,NA
"image_00532","train","glioma_tumor",1.52996432559403e-16,0.999999999999988,1.25572851633647,1.50212798942521,5333.99999999994,4.96883031956578,12.0680357832604,0.621766957946944,0.0266732765649511,0.461270731373081,2.23301698977428,5335,1.07865168539326,1175,NA
"image_00533","train","glioma_tumor",1.076083782896e-15,0.999999999999986,2.36889435688665,10.0402128049962,7159.9999999999,3.61798115736837,7.37590929271086,0.495266792935542,0.10793438639527,0.64118299447059,1.36475143162949,7161,1.22727272727273,769,NA
"image_00534","train","glioma_tumor",1.03665533512571e-15,0.999999999999987,2.08021338274785,5.32478912383112,8191.99999999989,4.82479145704036,13.5499598394049,0.578677975377682,0.0362448906192097,0.545563417034139,1.95307820025899,8193,1.03809523809524,1642,NA
"image_00535","train","glioma_tumor",1.26900243673841e-15,0.999999999999996,2.41008232653355,9.50389930030465,6842.99999999998,3.64192043168163,7.01206057145599,0.544746432557593,0.107676448591033,0.638612816487299,1.35019904215688,6844,1.19540229885057,711,NA
"image_00536","train","glioma_tumor",-2.70327960537988e-16,1.00000000000001,2.25078426484978,7.16718193548638,5283.00000000006,3.74544014497185,7.81654918839658,0.585911303998772,0.0608533251458605,0.593943264583094,1.52676937727008,5284,1.08791208791209,1574,NA
"image_00537","train","glioma_tumor",4.98536283215624e-16,0.999999999999997,2.1631943216785,6.17494482391223,5267.99999999998,4.80501376871332,13.7089999574812,0.547554670749661,0.0383404162002766,0.508832218758545,2.09991122567616,5269,1.18604651162791,1221,NA
"image_00538","train","glioma_tumor",1.02384936543586e-15,1.00000000000001,2.55292565440696,8.91848782991811,5904.00000000006,4.68382649142602,13.25952127755,0.470826371536804,0.0486142365141191,0.53571780098994,1.93922926178195,5905,1.18390804597701,1007,NA
"image_00539","train","glioma_tumor",-1.50397922716182e-15,1,2.71385677566287,10.6174122543394,6131.00000000002,3.70932757859761,9.58277214474228,0.512013710114623,0.0626746860301458,0.569765234058613,1.66602188995653,6132,1.18390804597701,923,NA
"image_00540","train","glioma_tumor",-9.76593002455745e-16,0.999999999999988,2.22769795717263,4.56100035554704,4403.99999999995,4.31058037731967,19.9186958703505,0.621600494094955,0.0631844217755619,0.56517964312252,2.20712908883278,4405,1.19736842105263,885,NA
"image_00541","train","glioma_tumor",-4.92467112868794e-16,0.999999999999991,2.74098268411472,7.61132609293336,4675.99999999995,4.12433210877697,20.1023127523727,0.532119392756522,0.0927568725990167,0.609206553688018,2.01576096678308,4677,1.17948717948718,766,NA
"image_00542","train","glioma_tumor",1.72884592772157e-15,1,3.02738029514336,9.70509509543553,4752.00000000002,4.143840623145,15.5989757581471,0.506936312125262,0.109196290627739,0.663544680947547,1.66069445133413,4753,1.19480519480519,766,NA
